id	accession	raw_id	primary_id	sra_id	bp_id	model	package	package_name	status	status_date	taxonomy_id	taxonomy_name	title	samp_name	paragraph	collection_date	geo_loc_name	host	isolation_source	lat_lon	nitro	phosphate	replicate	samp_collect_device	source_material_id	temp
BIOSAMPLE:SAMN15783023	SAMN15783023	15783023	SAMN15783023	SRS7229176	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:31.840	408172	marine metagenome	I9N2016_225_meta	I9N2016_225	No Station	2016-04-23T10:30:00Z	Indian Ocean	NA	marine water, oceanic	15.500675 N 89.849702 E	0.000 umol/L	0.000 umol/L		underway	IN225	29.859 C
BIOSAMPLE:SAMN15783024	SAMN15783024	15783024	SAMN15783024	SRS7229177	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:31.840	408172	marine metagenome	I9N2016_226_meta	I9N2016_226	No Station	2016-04-23T13:50:00Z	Indian Ocean	NA	marine water, oceanic	15.727330 N 89.849545 E	NA	NA		underway	IN226	29.682 C
BIOSAMPLE:SAMN15783025	SAMN15783025	15783025	SAMN15783025	SRS7229178	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:31.857	408172	marine metagenome	I9N2016_227_meta	I9N2016_227	No Station	2016-04-23T16:00:00Z	Indian Ocean	NA	marine water, oceanic	15.998413 N 89.849628 E	0.000 umol/L	0.010 umol/L		underway	IN227	29.675 C
BIOSAMPLE:SAMN15783026	SAMN15783026	15783026	SAMN15783026	SRS7229179	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:31.857	408172	marine metagenome	I9N2016_228_meta	I9N2016_228	No Station	2016-04-23T18:50:00Z	Indian Ocean	NA	marine water, oceanic	16.261405 N 89.849328 E	NA	NA		underway	IN228	29.676 C
BIOSAMPLE:SAMN15783027	SAMN15783027	15783027	SAMN15783027	SRS7229804	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:31.873	408172	marine metagenome	I9N2016_229_meta	I9N2016_229	No Station	2016-04-23T21:00:00Z	Indian Ocean	NA	marine water, oceanic	16.499560 N 89.849678 E	0.000 umol/L	0.010 umol/L		underway	IN229	29.478 C
BIOSAMPLE:SAMN15783028	SAMN15783028	15783028	SAMN15783028	SRS7229806	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:31.890	408172	marine metagenome	I9N2016_230_meta	I9N2016_230	No Station	2016-04-24T00:05:00Z	Indian Ocean	NA	marine water, oceanic	16.819905 N 89.849633 E	NA	NA		underway	IN230	29.468 C
BIOSAMPLE:SAMN15783029	SAMN15783029	15783029	SAMN15783029	SRS7229807	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:31.890	408172	marine metagenome	I9N2016_231_meta	I9N2016_231	No Station	2016-04-24T02:30:00Z	Indian Ocean	NA	marine water, oceanic	16.998378 N 89.834050 E	0.000 umol/L	0.000 umol/L		underway	IN231	29.384 C
BIOSAMPLE:SAMN15783030	SAMN15783030	15783030	SAMN15783030	SRS7229808	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:31.903	408172	marine metagenome	I9N2016_232_meta	I9N2016_232	No Station	2016-04-24T05:00:00Z	Indian Ocean	NA	marine water, oceanic	17.123657 N 89.849712 E	NA	NA		underway	IN232	29.329 C
BIOSAMPLE:SAMN15783031	SAMN15783031	15783031	SAMN15783031	SRS7229813	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:31.903	408172	marine metagenome	I9N2016_237_meta	I9N2016_237	No Station	2016-04-24T16:47:00Z	Indian Ocean	NA	marine water, oceanic	17.286077 N 90.009350 E	NA	NA		underway	IN237	29.267 C
BIOSAMPLE:SAMN15783032	SAMN15783032	15783032	SAMN15783032	SRS7229809	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:31.920	408172	marine metagenome	I9N2016_233_meta	I9N2016_233	No Station	2016-04-24T07:15:00Z	Indian Ocean	NA	marine water, oceanic	17.501330 N 89.862800 E	0.000 umol/L	0.070 umol/L		underway	IN233	29.372 C
BIOSAMPLE:SAMN15783033	SAMN15783033	15783033	SAMN15783033	SRS7229812	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:31.937	408172	marine metagenome	I9N2016_236_meta	I9N2016_236	No Station	2016-04-24T15:10:00Z	Indian Ocean	NA	marine water, oceanic	17.631238 N 89.921725 E	NA	NA		underway	IN236	29.299 C
BIOSAMPLE:SAMN15783034	SAMN15783034	15783034	SAMN15783034	SRS7229810	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:31.937	408172	marine metagenome	I9N2016_234_meta	I9N2016_234	No Station	2016-04-24T10:24:00Z	Indian Ocean	NA	marine water, oceanic	17.636982 N 89.852945 E	NA	NA		underway	IN234	29.134 C
BIOSAMPLE:SAMN15783035	SAMN15783035	15783035	SAMN15783035	SRS7229811	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:31.950	408172	marine metagenome	I9N2016_235_meta	I9N2016_235	No Station	2016-04-24T12:45:00Z	Indian Ocean	NA	marine water, oceanic	17.883125 N 89.859930 E	0.000 umol/L	0.000 umol/L		underway	IN235	29.433 C
BIOSAMPLE:SAMN15783036	SAMN15783036	15783036	SAMN15783036	SRS7229814	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:31.950	408172	marine metagenome	I9N2016_238_meta	I9N2016_238	No Station	2016-04-24T19:22:00Z	Indian Ocean	NA	marine water, oceanic	15.402505 N 90.146205 E	NA	NA		underway	IN238	29.392 C
BIOSAMPLE:SAMN15783037	SAMN15783037	15783037	SAMN15783037	SRS7229815	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:31.967	408172	marine metagenome	N482014_001_meta	N482014_001	Station 1	2014-09-20T19:00:00Z	Pacific Ocean	NA	marine water, oceanic	19.001000 N 158.000000 W	0.010 umol/L	0.160 umol/L		CTD	NH001	27.840 C
BIOSAMPLE:SAMN15783038	SAMN15783038	15783038	SAMN15783038	SRS7229816	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:31.980	408172	marine metagenome	N482014_017_meta	N482014_017	Station 2	2014-09-21T08:13:00Z	Pacific Ocean	NA	marine water, oceanic	18.001000 N 157.650000 W	0.010 umol/L	0.184 umol/L		CTD	NH017	27.673 C
BIOSAMPLE:SAMN15783039	SAMN15783039	15783039	SAMN15783039	SRS7229817	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:31.980	408172	marine metagenome	N482014_073_meta	N482014_073	Station 4	2014-09-22T21:00:00Z	Pacific Ocean	NA	marine water, oceanic	13.002000 N 155.570000 W	0.010 umol/L	0.192 umol/L		CTD	NH073	28.147 C
BIOSAMPLE:SAMN15783040	SAMN15783040	15783040	SAMN15783040	SRS7229819	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:31.997	408172	marine metagenome	N482014_098_meta	N482014_098	Station 5	2014-09-23T08:47:00Z	Pacific Ocean	NA	marine water, oceanic	11.999000 N 155.220000 W	0.010 umol/L	0.192 umol/L		CTD	NH098	28.364 C
BIOSAMPLE:SAMN15783041	SAMN15783041	15783041	SAMN15783041	SRS7229821	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:31.997	408172	marine metagenome	N482014_100_meta	N482014_100	Station 5	2014-09-23T08:47:00Z	Pacific Ocean	NA	marine water, oceanic	11.999000 N 155.220000 W	0.010 umol/L	0.194 umol/L		CTD	NH100	28.370 C
BIOSAMPLE:SAMN15783042	SAMN15783042	15783042	SAMN15783042	SRS7229820	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:32.013	408172	marine metagenome	N482014_104_meta	N482014_104	Station 5	2014-09-23T08:47:00Z	Pacific Ocean	NA	marine water, oceanic	12.000000 N 155.220000 W	1.010 umol/L	0.270 umol/L		CTD	NH104	19.613 C
BIOSAMPLE:SAMN15783043	SAMN15783043	15783043	SAMN15783043	SRS7229822	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:32.030	408172	marine metagenome	N482014_114_meta	N482014_114	Station 6	2014-09-23T17:30:00Z	Pacific Ocean	NA	marine water, oceanic	11.001000 N 154.870000 W	0.010 umol/L	0.171 umol/L		CTD	NH114	28.388 C
BIOSAMPLE:SAMN15783044	SAMN15783044	15783044	SAMN15783044	SRS7229824	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:32.030	408172	marine metagenome	N482014_134_meta	N482014_134	Station 7	2014-09-24T01:36:00Z	Pacific Ocean	NA	marine water, oceanic	10.002000 N 154.520000 W	0.410 umol/L	0.347 umol/L		CTD	NH134	20.325 C
BIOSAMPLE:SAMN15783045	SAMN15783045	15783045	SAMN15783045	SRS7229823	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:32.043	408172	marine metagenome	N482014_130_meta	N482014_130	Station 7	2014-09-24T01:36:00Z	Pacific Ocean	NA	marine water, oceanic	10.004000 N 154.520000 W	0.010 umol/L	0.177 umol/L		CTD	NH130	28.526 C
BIOSAMPLE:SAMN15783046	SAMN15783046	15783046	SAMN15783046	SRS7229825	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:32.043	408172	marine metagenome	N482014_162_meta	N482014_162	Station 9	2014-09-25T06:28:00Z	Pacific Ocean	NA	marine water, oceanic	7.000400 N 153.130000 W	0.010 umol/L	0.105 umol/L		CTD	NH162	29.270 C
BIOSAMPLE:SAMN15783047	SAMN15783047	15783047	SAMN15783047	SRS7229826	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:32.060	408172	marine metagenome	N482014_210_meta	N482014_210	Station 11	2014-09-26T00:11:00Z	Pacific Ocean	NA	marine water, oceanic	4.999000 N 152.430000 W	0.110 umol/L	0.179 umol/L		CTD	NH210	28.899 C
BIOSAMPLE:SAMN15783048	SAMN15783048	15783048	SAMN15783048	SRS7229827	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:32.077	408172	marine metagenome	N482014_226_meta	N482014_226	Station 12	2014-09-26T15:05:00Z	Pacific Ocean	NA	marine water, oceanic	3.000800 N 151.740000 W	3.750 umol/L	0.432 umol/L		CTD	NH226	27.493 C
BIOSAMPLE:SAMN15783049	SAMN15783049	15783049	SAMN15783049	SRS7229639	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:32.077	408172	marine metagenome	N482014_232_meta	N482014_232	Station 12	2014-09-26T15:05:00Z	Pacific Ocean	NA	marine water, oceanic	3.001000 N 151.740000 W	3.820 umol/L	0.448 umol/L		CTD	NH232	27.348 C
BIOSAMPLE:SAMN15783050	SAMN15783050	15783050	SAMN15783050	SRS7229642	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:32.090	408172	marine metagenome	N482014_242_meta	N482014_242	Station 13	2014-09-26T23:43:00Z	Pacific Ocean	NA	marine water, oceanic	1.999700 N 151.390000 W	3.710 umol/L	0.434 umol/L		CTD	NH242	27.433 C
BIOSAMPLE:SAMN15783051	SAMN15783051	15783051	SAMN15783051	SRS7229644	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:32.107	408172	marine metagenome	N482014_262_meta	N482014_262	Station 14	2014-09-27T17:14:00Z	Pacific Ocean	NA	marine water, oceanic	0.000300 S 150.700000 W	4.560 umol/L	0.450 umol/L		CTD	NH262	27.015 C
BIOSAMPLE:SAMN15783052	SAMN15783052	15783052	SAMN15783052	SRS7229643	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:32.107	408172	marine metagenome	N482014_258_meta	N482014_258	Station 14	2014-09-27T17:14:00Z	Pacific Ocean	NA	marine water, oceanic	0.000100 N 150.700000 W	4.270 umol/L	0.433 umol/L		CTD	NH258	27.099 C
BIOSAMPLE:SAMN15783053	SAMN15783053	15783053	SAMN15783053	SRS7229646	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:32.123	408172	marine metagenome	N482014_274_meta	N482014_274	Station 15	2014-09-28T16:37:00Z	Pacific Ocean	NA	marine water, oceanic	2.001000 S 150.000000 W	5.140 umol/L	0.492 umol/L		CTD	NH274	27.475 C
BIOSAMPLE:SAMN15783054	SAMN15783054	15783054	SAMN15783054	SRS7229645	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:32.123	408172	marine metagenome	N482014_322_meta	N482014_322	Station 16	2014-09-29T00:45:00Z	Pacific Ocean	NA	marine water, oceanic	3.000100 S 149.670000 W	5.740 umol/L	0.508 umol/L		CTD	NH322	27.026 C
BIOSAMPLE:SAMN15783055	SAMN15783055	15783055	SAMN15783055	SRS7229647	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:32.140	408172	marine metagenome	N482014_328_meta	N482014_328	Station 16	2014-09-29T00:45:00Z	Pacific Ocean	NA	marine water, oceanic	3.000100 S 149.670000 W	6.010 umol/L	0.406 umol/L		CTD	NH328	26.610 C
BIOSAMPLE:SAMN15783056	SAMN15783056	15783056	SAMN15783056	SRS7229648	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:32.153	408172	marine metagenome	N482014_338_meta	N482014_338	Station 17	2014-09-29T18:05:00Z	Pacific Ocean	NA	marine water, oceanic	0.999300 S 150.350000 W	4.820 umol/L	0.474 umol/L		CTD	NH338	27.242 C
BIOSAMPLE:SAMN15783057	SAMN15783057	15783057	SAMN15783057	SRS7229649	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:32.153	408172	marine metagenome	N482014_354_meta	N482014_354	Station 18	2014-09-30T09:00:00Z	Pacific Ocean	NA	marine water, oceanic	0.497100 N 150.870000 W	3.950 umol/L	0.415 umol/L		CTD	NH354	27.421 C
BIOSAMPLE:SAMN15783058	SAMN15783058	15783058	SAMN15783058	SRS7229650	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:32.170	408172	marine metagenome	N482014_370_meta	N482014_370	Station 19	2014-09-30T13:51:00Z	Pacific Ocean	NA	marine water, oceanic	0.997200 N 151.040000 W	2.440 umol/L	0.349 umol/L		CTD	NH370	27.743 C
BIOSAMPLE:SAMN15783059	SAMN15783059	15783059	SAMN15783059	SRS7229651	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:32.170	408172	marine metagenome	N482014_386_meta	N482014_386	Station 20	2014-09-30T19:28:00Z	Pacific Ocean	NA	marine water, oceanic	1.499300 N 151.220000 W	1.970 umol/L	0.329 umol/L		CTD	NH386	27.879 C
BIOSAMPLE:SAMN15783060	SAMN15783060	15783060	SAMN15783060	SRS7229653	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:32.187	408172	marine metagenome	N482014_402_meta	N482014_402	Station 21	2014-10-01T15:48:00Z	Pacific Ocean	NA	marine water, oceanic	3.998500 N 152.090000 W	3.130 umol/L	0.389 umol/L		CTD	NH402	27.683 C
BIOSAMPLE:SAMN15783061	SAMN15783061	15783061	SAMN15783061	SRS7229654	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:32.200	408172	marine metagenome	N482014_418_meta	N482014_418	Station 22	2014-10-03T02:18:00Z	Pacific Ocean	NA	marine water, oceanic	7.999400 N 153.480000 W	0.010 umol/L	0.107 umol/L		CTD	NH418	29.052 C
BIOSAMPLE:SAMN15783062	SAMN15783062	15783062	SAMN15783062	SRS7229655	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:32.200	408172	marine metagenome	N482014_434_meta	N482014_434	Station 23	2014-10-03T13:06:00Z	Pacific Ocean	NA	marine water, oceanic	9.000100 N 154.170000 W	0.010 umol/L	0.157 umol/L		CTD	NH434	28.790 C
BIOSAMPLE:SAMN15783063	SAMN15783063	15783063	SAMN15783063	SRS7229656	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:32.217	408172	marine metagenome	N482014_466_meta	N482014_466	Station 25	2014-10-05T13:12:00Z	Pacific Ocean	NA	marine water, oceanic	14.999000 N 156.260000 W	0.010 umol/L	0.190 umol/L		CTD	NH466	27.348 C
BIOSAMPLE:SAMN15783064	SAMN15783064	15783064	SAMN15783064	SRS7229657	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:32.230	408172	marine metagenome	N482014_482_meta	N482014_482	Station 26	2014-10-05T21:36:00Z	Pacific Ocean	NA	marine water, oceanic	16.000000 N 156.610000 W	0.010 umol/L	0.180 umol/L		CTD	NH482	27.582 C
BIOSAMPLE:SAMN15783065	SAMN15783065	15783065	SAMN15783065	SRS7229658	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:32.230	408172	marine metagenome	N482014_498_meta	N482014_498	Station 27	2014-10-06T10:17:00Z	Pacific Ocean	NA	marine water, oceanic	17.000000 N 157.300000 W	0.100 umol/L	0.189 umol/L		CTD	NH498	27.595 C
BIOSAMPLE:SAMN15783066	SAMN15783066	15783066	SAMN15783066	SRS7229659	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:32.247	408172	marine metagenome	P182016_001_meta	P182016_001	No Station	2016-11-20T00:25:00Z	Pacific Ocean	NA	marine water, oceanic	32.626333 N 117.503170 W	NA	NA		underway	P18001	18.930 C
BIOSAMPLE:SAMN15783067	SAMN15783067	15783067	SAMN15783067	SRS7229660	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:32.263	408172	marine metagenome	P182016_002_meta	P182016_002	Station 5	2016-11-25T11:32:00Z	Pacific Ocean	NA	marine water, oceanic	22.003650 N 109.999670 W	0.010 umol/L	0.304 umol/L		CTD	P18002	26.300 C
BIOSAMPLE:SAMN15783068	SAMN15783068	15783068	SAMN15783068	SRS7229661	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:32.263	408172	marine metagenome	P182016_003_meta	P182016_003	Station 7	2016-11-25T20:25:00Z	Pacific Ocean	NA	marine water, oceanic	20.993283 N 109.998830 W	0.020 umol/L	0.357 umol/L		CTD	P18003	27.800 C
BIOSAMPLE:SAMN15783069	SAMN15783069	15783069	SAMN15783069	SRS7229662	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:32.280	408172	marine metagenome	P182016_004_meta	P182016_004	Station 11	2016-11-26T20:35:00Z	Pacific Ocean	NA	marine water, oceanic	19.000183 N 109.999700 W	0.010 umol/L	0.285 umol/L		CTD	P18004	26.800 C
BIOSAMPLE:SAMN15783070	SAMN15783070	15783070	SAMN15783070	SRS7229352	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:32.280	408172	marine metagenome	P182016_005_meta	P182016_005	Station 13	2016-11-27T08:13:00Z	Pacific Ocean	NA	marine water, oceanic	18.001067 N 109.999770 W	0.010 umol/L	0.204 umol/L		CTD	P18005	27.500 C
BIOSAMPLE:SAMN15783071	SAMN15783071	15783071	SAMN15783071	SRS7229353	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:32.293	408172	marine metagenome	P182016_006_meta	P182016_006	Station 15	2016-11-27T20:30:00Z	Pacific Ocean	NA	marine water, oceanic	17.047433 N 110.001080 W	0.010 umol/L	0.199 umol/L		CTD	P18006	27.600 C
BIOSAMPLE:SAMN15783072	SAMN15783072	15783072	SAMN15783072	SRS7229354	656268	Metagenome or environmental	Metagenome.environmental.1.0	Metagenome or environmental; version 1.0	live	2021-03-03T18:38:32.310	408172	marine metagenome	P182016_007_meta	P182016_007	No Station	2016-11-27T18:28:00Z	Pacific Ocean	NA	marine water, oceanic	16.999667 N 110.000930 W	0.010 umol/L	0.199 umol/L		underway	P18007	29.500 C
